ID,BillingType,Status,Category,DateAdd,LastOnline,MrrTotal,Quantity,ServicesStart Date,ServicesEnd Date,ServicesStatus,ServiceName,Price,Locations
16352,recurring,active,person,2022-09-18,2022-10-30T10:02:26,30000,1,2021-10-01,2022-08-31,disabled,FTTH 20,26000,MDY -  APN - Asahi
16353,recurring,blocked,person,2022-09-18,2022-11-11T00:47:26,35000,1,2021-10-01,2022-07-31,disabled,FTTH 20,26000,Uni - South Oakkala
16354,recurring,active,person,2022-09-19,2022-11-11T00:45:15,47142.8571,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,APN - The Leaf
16355,recurring,active,person,2022-09-19,2022-11-11T00:46:37,55000,1,2021-11-01,2021-11-30,disabled,FTTH 15,26000,APN - San Chaung Garden
16356,recurring,active,person,2022-09-19,2022-11-10T16:20:12,35000,1,2021-09-11,,hidden,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
16359,recurring,active,person,2022-09-19,2022-11-11T00:45:12,0,1,2021-10-01,,active,FTTH 15,26000,APN - Parami Valley
16360,recurring,active,person,2022-09-19,2022-11-11T00:43:30,47142.8571,1,2021-09-11,,hidden,FTTH 15,26000,MIH - Mingalartaungnyunt
16362,recurring,disabled,person,2022-09-19,,0,1,2021-09-21,2021-09-30,disabled,FTTH 20,26000,MIH - Kamayut
16363,recurring,new,person,2022-09-19,,0,1,2021-11-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
16365,recurring,blocked,person,2022-09-19,2022-11-11T00:45:15,35000,1,2021-09-23,2021-12-20,disabled,LK-BI-Global-100,5500,APN - Royal Thukha
16368,recurring,blocked,person,2022-09-19,2022-11-11T00:49:07,35000,1,2021-10-16,,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
16370,recurring,active,person,2022-09-20,2022-11-10T20:04:11,35000,1,2021-09-11,2021-11-30,disabled,FTTH 25,42000,MDY - APN - Chan Mya Thar Si
16371,recurring,disabled,person,2022-09-20,,0,1,2021-09-11,2022-01-31,disabled,FTTH 60,75000,MIH - Shine Esperado
16372,recurring,active,person,2022-09-20,2022-11-11T00:42:24,45000,1,2021-11-01,2022-02-10,hidden,FTTH 15,26000,APN - AYCT
16373,recurring,active,person,2022-09-20,2022-11-11T00:42:20,35000,1,2021-09-15,,active,FTTH 15,26000,APN - Dagonseikkan
16374,recurring,blocked,person,2022-09-20,2022-11-10T23:56:19,45000,1,2021-09-16,2022-02-28,disabled,FTTH 25,42000,MDY - APN - Mahar Aung Myay
16375,recurring,active,person,2022-09-20,2022-11-10T21:48:36,26000,1,2021-09-12,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16376,recurring,active,person,2022-09-20,2022-11-10T06:08:24,19500,1,2021-09-12,,stopped,LK-BI-Global-20,1500,MDY - APN - Aung Myay Thar San
16377,recurring,active,person,2022-09-20,2022-11-11T00:49:41,26000,1,2021-09-12,,stopped,LK-BI-Global-50,3250,PYAY-CITY-FTTH
16378,recurring,blocked,person,2022-09-21,2022-11-11T00:45:57,35000,1,2021-09-12,,stopped,LK-BI-Global-100,5500,APN - Thingangyun
16379,recurring,active,person,2022-09-24,2022-11-11T00:45:15,55000,1,2021-09-12,,stopped,LK-BI-Global-100,5500,APN - Diamond Inya
16380,recurring,active,person,2022-09-21,2022-11-10T15:41:35,19500,1,2021-09-12,,stopped,LK-BI-Global-100,5500,MDY - APN - Mahar Aung Myay
16381,recurring,active,person,2022-09-21,2022-11-11T00:49:40,26000,1,2021-09-12,,stopped,LK-BI-Global-100,5500,PYAY-CITY-FTTH
16384,recurring,active,person,2022-09-21,2022-11-11T00:42:20,35000,1,2021-09-13,,disabled,FTTH 15,26000,Uni - Thingangyun
16386,recurring,active,person,2022-09-21,2022-11-10T22:19:37,26000,1,2021-09-13,,hidden,FTTH 25,42000,MDY - APN - Chan Mya Thar Si
16387,recurring,disabled,person,2022-09-21,,0,1,2021-11-01,2021-11-30,disabled,FTTH 15,26000,APN - AYCT
16388,recurring,active,person,2022-09-21,2022-11-11T00:45:57,35000,1,2021-09-18,2022-10-11,hidden,FTTH 15,26000,APN - Pearl 
16389,recurring,new,person,2022-09-22,,0,1,2021-09-13,,hidden,FTTH 20,26000,APN - Inya Myaing Residence
16390,recurring,active,person,2022-09-22,2022-11-11T00:49:33,26000,1,2021-09-13,,hidden,FTTH 20,26000,PYAY-CITY-FTTH
16391,recurring,active,person,2022-09-22,2022-11-10T15:12:54,35000,1,2021-09-13,,disabled,FTTH 20,26000,MDY - APN - Chan Aye Thar San
16392,recurring,active,person,2022-09-23,2022-11-10T15:21:03,47142.8571,1,2021-09-13,2021-12-13,disabled,LK-BI-Global-50,3250,APN - Golden City
16393,recurring,active,person,2022-09-22,2022-10-30T04:13:11,280000,1,2021-09-18,2021-09-30,hidden,FTTH 20,26000,MDY - APN - Mahar Aung Myay
16394,recurring,active,person,2022-09-22,2022-11-10T14:32:40,81750,1,2021-09-13,2021-12-13,disabled,LK-BI-Global-50,3250,MDY - APN - Aung Myay Thar San
16395,recurring,disabled,person,2022-09-23,,0,1,2021-10-01,2022-02-28,disabled,FTTH 20,26000,MIH - Kamayut
16396,recurring,active,person,2022-09-23,2022-11-11T00:49:40,26000,1,2021-11-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
16397,recurring,active,person,2022-09-29,2022-11-11T00:45:15,93428.5714,1,2021-09-13,,hidden,FTTH 20,26000,APN - Diamond Inya
16400,recurring,active,person,2022-09-23,2022-11-10T20:02:26,26000,1,2021-11-19,2021-11-30,disabled,FTTH 30,42000,PYAY-CITY-FTTH
16401,recurring,active,person,2022-09-23,2022-11-11T00:49:57,26000,1,2021-09-13,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16402,recurring,active,person,2022-09-23,2022-10-23T11:06:17,35000,1,2022-02-13,2022-07-31,hidden,FTTH 15,26000,APN - Golden City
16403,recurring,active,person,2022-09-23,2022-11-11T00:49:57,26000,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16404,recurring,active,person,2022-09-23,2022-11-10T20:37:42,47142.8571,1,2021-09-17,2021-09-30,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
16405,recurring,active,person,2022-09-23,2022-11-11T00:43:30,38571.4285,1,2021-09-15,2021-09-30,disabled,FTTH 20,26000,MIH - Pazundaung
16406,recurring,active,person,2022-09-23,2022-11-11T00:45:56,30000,1,2021-10-01,,disabled,FTTH 20,26000,MBT - Kanbae
16409,recurring,active,person,2022-09-24,2022-11-11T00:49:33,26000,1,2021-09-13,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16410,recurring,active,person,2022-09-24,2022-11-10T15:21:58,55000,1,2021-09-13,2021-10-09,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
16412,recurring,active,person,2022-09-24,2022-11-11T00:42:17,35000,1,2021-09-13,,hidden,FTTH 15,26000,APN - Samanea
16413,recurring,active,person,2022-09-26,2022-11-11T00:45:57,35000,1,2021-10-15,2021-10-31,disabled,FTTH 20,26000,APN - Golden City
16414,recurring,active,person,2022-09-26,2022-11-11T00:49:47,26000,1,2021-09-14,2021-09-30,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16415,recurring,active,person,2022-09-26,2022-11-11T00:42:24,47142.8571,1,2021-09-13,,hidden,FTTH 15,26000,APN - AYCT
16416,recurring,active,person,2022-09-26,2022-11-11T00:49:33,26000,1,2021-09-13,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16417,recurring,active,person,2022-09-26,2022-11-10T20:02:26,26000,1,2021-09-19,2022-02-28,disabled,FTTH 15,26000,PYAY-CITY-FTTH
16418,recurring,active,person,2022-09-26,2022-11-11T00:42:15,38571.4285,1,2021-09-20,,active,FTTH 15,26000,APN - AYCT
16419,recurring,active,person,2022-09-26,2022-11-10T18:03:31,22285.7142,1,2021-09-17,2022-05-31,disabled,FTTH 15,26000,PYAY-CITY-FTTH
16420,recurring,active,person,2022-09-26,2022-11-03T17:07:36,19500,1,2021-10-16,,hidden,FTTH 15,26000,MDY - APN - Mahar Aung Myay
16422,recurring,active,person,2022-09-27,2022-11-11T00:42:24,35000,1,2021-10-16,,active,FTTH 15,26000,APN - AYCT
16423,recurring,active,person,2022-09-27,2022-11-10T22:15:40,26000,1,2021-10-01,2022-05-31,disabled,FTTH 60,75000,PYAY-CITY-FTTH
16424,recurring,active,person,2022-09-27,2022-11-10T16:08:34,19500,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,MDY - APN - Chan Aye Thar San
16425,recurring,blocked,person,2022-09-27,2022-11-11T00:47:26,35000,1,2021-10-16,,active,FTTH 15,26000,Uni - South Oakkala
16426,recurring,active,person,2022-09-27,2022-11-02T23:52:39,45000,1,2021-10-01,,hidden,FTTH 20,26000,MDY - APN - Aung Myay Thar San
16428,recurring,active,person,2022-09-27,2022-11-11T00:49:52,26000,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16431,recurring,active,person,2022-09-27,2022-11-09T07:15:04,8000,1,2021-09-14,,hidden,FTTH 15,26000,LAOKAI-FTTH
16433,recurring,active,person,2022-09-28,2022-11-11T00:45:15,47142.8571,1,2021-10-01,2022-07-31,disabled,FTTH 20,26000,APN - The Leaf
16434,recurring,active,person,2022-09-28,2022-11-10T22:25:21,26000,1,2021-10-01,,active,FTTH 15,26000,PYAY-CITY-FTTH
16435,recurring,active,person,2022-09-28,2022-11-11T00:49:42,26000,1,2021-09-14,,disabled,FTTH 15,26000,PYAY-CITY-FTTH
16436,recurring,active,person,2022-09-28,2022-11-10T23:52:54,26000,1,2021-09-28,2021-09-28,hidden,FTTH 25,42000,PYAY-CITY-FTTH
16437,recurring,active,person,2022-09-28,2022-11-08T00:53:07,55000,1,2021-09-14,,hidden,FTTH 15,26000,APN - ERC
16438,recurring,active,person,2022-09-28,2022-11-11T00:42:24,45000,1,2021-09-14,,hidden,FTTH 20,26000,Uni - Thar Kay Ta
16439,recurring,active,person,2022-09-28,2022-11-11T00:49:52,26000,1,2021-10-16,2021-10-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16440,recurring,active,person,2022-09-28,2022-11-10T16:31:32,19500,1,2021-11-01,2022-03-31,disabled,FTTH 20,26000,MDY - APN - Aung Myay Thar San
16442,recurring,active,person,2022-09-28,2022-11-10T14:31:01,19500,1,2021-09-14,,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
16445,recurring,active,person,2022-09-29,2022-11-11T00:45:57,35000,1,2021-10-01,,active,FTTH 20,26000,APN - Golden City
16446,recurring,active,person,2022-09-29,2022-11-11T00:46:36,28000,1,2021-09-14,,disabled,FTTH 15,26000,APN - San Chaung Garden
16447,recurring,active,person,2022-09-29,2022-11-11T00:43:29,35000,1,2021-09-14,,disabled,FTTH 15,26000,MIH - Kyimyintdaing
16448,recurring,active,person,2022-09-29,2022-11-11T00:49:40,22285.7142,1,2021-09-14,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16449,recurring,active,person,2022-09-29,2022-11-11T00:49:42,26000,1,2021-09-18,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16450,recurring,active,person,2022-09-29,2022-11-10T16:01:54,22285.7142,1,2021-09-14,,disabled,FTTH 15,26000,PYAY-CITY-FTTH
16451,recurring,active,person,2022-09-30,2022-11-11T00:43:24,30000,1,2021-09-14,,hidden,FTTH 15,26000,MIH - Hlaing
16452,recurring,disabled,person,2022-09-30,,0,1,2021-09-14,,hidden,FTTH 15,26000,APN - ERC
16453,recurring,active,person,2022-09-30,2022-11-11T00:49:40,26000,1,2021-09-14,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16454,recurring,active,person,2022-09-30,2022-11-10T20:58:31,45000,1,2021-09-14,,hidden,FTTH 15,26000,APN - Shwe Ohn Pin (2)
16455,recurring,active,person,2022-10-01,2022-11-10T16:00:01,26000,1,2021-10-16,,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
16456,recurring,active,person,2022-10-01,2022-11-10T17:12:51,45000,1,2021-09-17,2021-09-30,disabled,FTTH 20,26000,MDY - APN - Mahar Aung Myay
16457,recurring,active,person,2022-10-01,2022-11-10T20:26:00,26000,1,2021-09-14,,hidden,FTTH 25,42000,PYAY-CITY-FTTH
16458,recurring,active,person,2022-10-01,2022-11-11T00:45:57,47142.8571,1,2021-10-04,,hidden,FTTH 15,26000,APN - Skysuites
16460,recurring,blocked,person,2022-10-01,2022-11-11T00:50:02,55000,1,2021-09-23,,active,FTTH 15,26000,MDY - APN - Chan Aye Thar San
16461,recurring,active,person,2022-10-03,2022-11-11T00:45:15,35000,1,2021-09-18,2021-09-30,disabled,FTTH 20,26000,APN - Royal Thukha
16463,recurring,active,person,2022-10-02,2022-11-11T00:49:36,26000,1,2021-09-21,,active,FTTH 15,26000,PYAY-CITY-FTTH
16464,recurring,active,person,2022-10-02,2022-11-10T23:41:30,26000,1,2021-10-01,2022-02-28,hidden,FTTH 20,26000,PYAY-CITY-FTTH
16467,recurring,active,person,2022-10-03,2022-11-11T00:45:15,38571.4285,1,2021-11-01,2021-11-03,hidden,FTTH 30,42000,APN - The Leaf
16468,recurring,active,person,2022-10-03,2022-11-11T00:49:41,26000,1,2021-09-15,2021-12-16,disabled,LK-BI-Global-200,8000,PYAY-CITY-FTTH
16470,recurring,active,person,2022-10-04,2022-11-11T00:42:25,30000,1,2021-10-16,,active,FTTH 15,26000,APN - Dagonseikkan
16471,recurring,active,person,2022-10-03,2022-11-10T15:10:45,47142.8571,1,2021-09-15,,disabled,FTTH 15,26000,APN - Skysuites
16472,recurring,active,person,2022-10-03,2022-11-11T00:49:38,22285.7142,1,2021-10-01,2021-10-31,disabled,FTTH 15,26000,PYAY-CITY-FTTH
16475,recurring,active,person,2022-10-03,2022-11-11T00:49:40,26000,1,2021-10-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16478,recurring,active,person,2022-10-04,2022-11-11T00:43:26,55000,1,2021-09-20,2021-11-30,disabled,FTTH 15,26000,MIH - Dagonseikkan
16480,recurring,new,person,2022-10-03,,0,1,2021-09-15,,hidden,FTTH 20,26000,APN - Pearl 
16481,recurring,active,person,2022-10-04,2022-11-11T00:49:39,26000,1,2021-09-23,2021-09-30,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16482,recurring,blocked,person,2022-10-04,2022-11-11T00:49:44,26000,1,2022-02-22,2022-07-04,hidden,FTTH 15,26000,MDY - APN - Aung Myay Thar San
16483,recurring,active,person,2022-10-05,2022-10-19T18:25:58,47142.8571,1,2021-10-16,2022-01-30,disabled,FTTH 25,42000,APN - Maharswe
16484,recurring,active,person,2022-10-04,2022-11-11T00:49:33,26000,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16485,recurring,active,person,2022-10-04,2022-11-11T00:49:41,35000,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16486,recurring,active,person,2022-10-04,2022-11-11T00:46:37,55000,1,2021-10-01,2022-05-31,disabled,FTTH 30,42000,APN - San Chaung Garden
16487,recurring,active,person,2022-10-04,2022-11-10T20:04:06,26000,1,2021-10-01,2023-01-31,active,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
16488,recurring,active,person,2022-10-04,2022-11-11T00:42:23,30000,1,2021-09-16,2021-12-16,disabled,LK-BI-Global-100,5500,APN - AYCT
16489,recurring,blocked,person,2022-10-05,2022-11-10T23:44:50,55000,1,2021-09-16,,stopped,LK-BI-Global-200,8000,MDY - APN - Aung Myay Thar San
16490,recurring,active,person,2022-10-05,2022-11-11T00:49:42,26000,1,2021-09-16,,stopped,LK-BI-Global-50,3250,PYAY-CITY-FTTH
16491,recurring,active,person,2022-10-05,2022-11-10T18:21:41,19500,1,2021-09-16,,stopped,LK-BI-Global-100,5500,MDY - APN - Chan Mya Thar Si
16492,recurring,active,person,2022-10-05,2022-11-11T00:43:23,44000,1,2021-09-16,,stopped,LK-BI-Global-100,5500,MIH - Sevilla (Bahan)
16493,recurring,active,person,2022-10-05,2022-11-10T15:36:39,26000,1,2021-09-16,,stopped,FTTH 100,119000,MDY - APN - Chan Mya Thar Si
16494,recurring,active,person,2022-10-05,2022-11-11T00:49:34,26000,1,2021-09-16,,hidden,FTTH 30,42000,PYAY-CITY-FTTH
16495,recurring,active,person,2022-10-05,2022-11-11T00:49:52,26000,1,2021-09-22,2021-09-30,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16497,recurring,active,person,2022-10-05,2022-11-11T00:45:57,35000,1,2021-09-20,2021-09-30,disabled,FTTH 20,26000,APN - Golden City
16498,recurring,active,person,2022-10-06,2022-11-11T00:49:52,26000,1,2021-10-19,2021-10-31,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16499,recurring,active,person,2022-10-06,2022-11-10T09:18:19,26000,1,2021-09-16,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16500,recurring,blocked,person,2022-10-06,2022-11-11T00:45:57,35000,1,2021-09-16,,hidden,FTTH 20,26000,APN - Yan Aye 
16501,recurring,active,person,2022-10-06,2022-11-11T00:49:47,35000,1,2021-11-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16502,recurring,active,person,2022-10-17,2022-11-10T18:00:44,30000,1,2021-09-19,2021-09-30,disabled,FTTH 20,26000,MBT - Kanbae
16503,recurring,active,person,2022-10-07,2022-11-11T00:49:47,26000,1,2021-11-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16504,recurring,active,person,2022-10-07,2022-11-11T00:45:57,28000,1,2021-10-16,,active,FTTH 15,26000,APN - Park View 
16506,recurring,active,person,2022-10-07,2022-11-11T00:45:56,35000,1,2021-10-16,,active,FTTH 15,26000,APN - Golden City
16507,recurring,active,person,2022-10-07,2022-11-11T00:42:23,35000,1,2021-10-16,,active,FTTH 15,26000,APN - AYCT
16508,recurring,active,person,2022-10-07,2022-11-10T21:43:03,30000,1,2021-10-16,2022-09-30,disabled,FTTH 15,26000,APN - Skysuites
16509,recurring,blocked,person,2022-10-07,2022-11-11T00:49:17,26000,1,2021-10-16,,active,FTTH 15,26000,MDY - APN - Pyi Gyi Ta Gon
16511,recurring,active,person,2022-10-08,2022-11-11T00:49:57,26000,1,2021-09-24,2022-06-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16512,recurring,active,person,2022-10-09,2022-11-10T16:20:12,19500,1,2021-09-16,,disabled,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
16513,recurring,new,person,2022-10-09,,0,1,2021-09-16,,hidden,FTTH 15,26000,APN - Royal Thukha
16516,recurring,active,person,2022-10-10,2022-11-11T00:43:29,35000,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,MIH - Kamayut
16517,recurring,active,person,2022-10-10,2022-11-11T00:49:47,26000,1,2021-10-02,,active,FTTH 15,26000,PYAY-CITY-FTTH
16518,recurring,active,person,2022-10-10,2022-11-01T00:02:38,19500,1,2021-09-19,,active,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
16521,recurring,active,person,2022-10-11,2022-11-11T00:43:29,35000,1,2021-10-01,,active,FTTH 20,26000,MIH - Time Square
16522,recurring,active,person,2022-10-11,2022-11-11T00:45:56,35000,1,2021-09-17,,hidden,FTTH 15,26000,APN - Shwe Ohn Pin (2)
16523,recurring,active,person,2022-10-11,2022-11-05T05:26:14,19500,1,2021-09-17,,hidden,FTTH 20,26000,MDY - APN - Chan Mya Thar Si
16524,recurring,active,person,2022-10-11,2022-11-11T00:49:40,26000,1,2021-09-17,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16525,recurring,active,person,2022-10-11,2022-11-11T00:45:15,45000,1,2021-10-02,,active,FTTH 15,26000,APN - Diamond Inya
16526,recurring,blocked,person,2022-10-11,2022-11-11T00:45:57,36000,1,2021-10-16,,hidden,FTTH 15,26000,MBT - Kanbae
16527,recurring,new,person,2022-10-11,,0,1,2021-10-01,2022-05-31,disabled,FTTH 20,26000,MBT - Kanbae
16529,recurring,active,person,2022-10-11,2022-11-11T00:45:12,30000,1,2021-09-17,,hidden,FTTH 15,26000,APN - The Leaf
16531,recurring,active,person,2022-10-12,2022-11-11T00:49:57,22285.7142,1,2021-09-17,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16532,recurring,active,person,2022-10-12,2022-11-11T00:49:38,26000,1,2021-10-01,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16533,recurring,active,person,2022-10-21,2022-11-11T00:43:22,47142.8571,1,2021-09-17,,hidden,FTTH 15,26000,MIH - Alone
16536,recurring,active,person,2022-10-12,2022-11-11T00:49:42,26000,1,2021-09-17,,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16537,recurring,active,person,2022-10-12,2022-11-10T16:01:52,26000,1,2021-11-11,2021-11-30,disabled,FTTH 20,26000,PYAY-CITY-FTTH
16538,recurring,active,person,2022-10-12,2022-11-11T00:43:29,55000,1,2021-10-01,2022-07-31,disabled,FTTH 20,26000,MIH - Green Inya II
16541,recurring,active,person,2022-10-12,2022-11-11T00:45:57,30000,1,2021-10-01,2022-07-31,disabled,FTTH 20,26000,APN - Park View 
16543,recurring,active,person,2022-10-13,2022-11-11T00:42:21,35000,1,2021-09-24,2021-09-30,disabled,FTTH 20,26000,APN - Dagonseikkan
16547,recurring,active,person,2022-10-13,2022-11-11T00:49:42,26000,1,2021-10-16,2022-03-31,hidden,FTTH 15,26000,PYAY-CITY-FTTH
16548,recurring,active,person,2022-10-13,2022-11-10T17:26:59,26000,1,2021-10-16,2021-11-30,disabled,FTTH 15,26000,MDY - APN - Chan Mya Thar Si
16549,recurring,active,person,2022-10-13,2022-11-11T00:42:23,35000,1,2021-10-16,,active,FTTH 15,26000,APN - AYCT
16550,recurring,active,person,2022-10-13,2022-11-11T00:45:57,30000,1,2022-03-01,2022-10-31,disabled,FTTH 20,26000,APN - Skysuites
16551,recurring,active,person,2022-10-13,2022-11-11T00:43:23,35000,1,2021-10-01,2022-04-10,disabled,FTTH 15,26000,MIH - South Oakkala
16552,recurring,disabled,person,2022-10-13,,0,1,2021-09-19,2021-12-13,disabled,LK-BI-Global-100,5500,MIH - Kyimyintdaing
16555,recurring,new,person,2022-10-14,,0,1,2021-09-19,2021-12-13,disabled,LK-BI-Global-100,5500,MIH - Kamayut
16556,recurring,active,person,2022-10-14,2022-11-10T16:30:52,26000,1,2021-09-19,2021-12-13,disabled,LK-BI-Global-100,5500,MDY - APN - Aung Myay Thar San
16558,recurring,active,person,2022-10-14,2022-11-10T20:02:25,26000,1,2021-09-19,2021-12-13,disabled,LK-BI-Global-100,5500,PYAY-CITY-FTTH
16559,recurring,disabled,person,2022-10-14,,0,1,2021-09-19,2021-12-13,disabled,LK-BI-Global-100,5500,Uni - Latha
16560,recurring,active,person,2022-10-14,2022-11-11T00:49:41,26000,1,2021-09-19,2021-12-13,disabled,LK-BI-Global-100,5500,PYAY-CITY-FTTH
16561,recurring,active,person,2022-10-14,2022-11-11T00:45:15,45000,1,2021-09-19,2021-12-13,disabled,LK-BI-Global-100,5500,APN - The Leaf
16562,recurring,active,person,2022-10-14,2022-11-11T00:49:47,26000,1,2021-08-01,2022-05-31,disabled,FTTH 30,42000,PYAY-CITY-FTTH
16563,recurring,active,person,2022-10-14,2022-11-11T00:49:32,26000,1,2021-10-01,2021-10-31,disabled,FTTH 15,26000,PYAY-CITY-FTTH
16564,recurring,disabled,person,2022-10-14,,0,1,2021-09-01,2022-01-31,hidden,FTTH 20,26000,MIH - Time Square
16565,recurring,active,person,2022-10-14,2022-11-11T00:46:37,30000,1,2021-11-01,2022-03-31,disabled,FTTH 20,26000,APN - San Chaung Garden
16566,recurring,blocked,person,2022-10-14,2022-11-10T14:08:44,35000,1,2021-10-01,2022-02-28,disabled,FTTH 20,26000,MDY - APN - Chan Aye Thar San
16567,recurring,active,person,2022-10-14,2022-11-10T22:13:34,19500,1,2021-09-19,2021-12-19,disabled,LK-BI-Global-100,5500,MDY - APN - Chan Mya Thar Si
16568,recurring,active,person,2022-10-14,2022-11-06T20:27:04,30000,1,2021-10-30,2022-04-29,disabled,LK-BI-Global-20,1500,APN - Parami Valley
16570,recurring,active,person,2022-10-15,2022-11-10T20:02:28,26000,1,2021-10-02,2022-01-01,disabled,LK-BI-Global-100,5500,PYAY-CITY-FTTH
16571,recurring,active,person,2022-10-15,2022-11-11T00:49:38,35000,1,2021-10-02,2022-01-01,disabled,LK-BI-Global-100,5500,PYAY-CITY-FTTH
16572,recurring,disabled,person,2022-10-18,,0,1,2021-09-19,,stopped,LK-BI-Global-200,8000,MIH - Mingalartaungnyunt
16575,recurring,active,person,2022-10-17,2022-11-11T00:45:57,55000,1,2021-09-19,,stopped,LK-BI-Global-100,5500,APN - 27th West Condo
